Search String,Search Engine,link,title,timestamp,Media
Tata Lawsuits,Google,www.news.google.com./read/CBMi1wFBVV95cUxQc2d1Nm12VVJxV3NBY2JrVWJCVnY1d3FOblQtTkktQWl0d2x0RnlrdHJwOEIxVFBST2h3dkVVS0xrSEw2SG5YS3p5VTVidlcyT3RDbjZSN1pwZUtSeHNjcjFOVmhnbHRzNzlTaS1NX3pSRE00Nzl1RE9IZEozMzF3RTV5UDhwUngzZW5wa3k2WThkYmZvUldFNEdlc0RmSzJKaTQzV2IxdDFBWHNrN1hleENsdXhZdWtTMV9sLVNFN0NRVlJYNDE5VFlxeURkT2pBZWhtVFZ1Z9IB3AFBVV95cUxPbmhYTU9VaFpOMFhjcTFSQlU3VGxYdEZ0UTJpZERzaEJXb3poY0xaY1JLb3J0VWpTZEc3STM1N2hMNExXcWg2Z3gwU29TSFdFUkktNkV4UTQzN2tJNzdOaWpHTm44LUdlU1JQa3JGVU5UTGNxNi05WUhyY3A4MnVkUXNnbTV3bk4xY2FkbWZQTDRrYkFKU2YxX1U2bWJLZ2I5d2UxNVlrMXZOaGpnb0RHZmRhX3RQM190RldHbWJRZmhSdTFxbl9GZWp5Q3ktVTBENmZNaHpzeVF2YmFo?hl=en-IN&gl=IN&ceid=IN%3Aen,Starbucks sued by group that calls its claim of ethical sourcing misleading,2024-01-11T08:00:00Z,Business Standard
Tata Lawsuits,Google,www.news.google.com./read/CBMiywFBVV95cUxQZXI3RExnYWQ2Ylc1ZzZQTjhhX1VCcW1YcUlCajFhdDJxQ1RNSllJT3VGYUpjeHdTNE5iSzVCcTh2WlNMSXVZdnhsd0hxOHJ4dXgxRUs5dlZRTjlDaUhxSkMyaW5jZmFya3AxYUNyRnAtSnJLVUk1MWI2eEREcC11SVZHN3VrVlNNZERZN0NBQmRuc3Y2ODdNd0owQ0hBcGkxbFE4RHBoaF95S2NuU1FCcktEZzdicUljc0ZPZ3JLME9Vb0g3TXAtMEMydw?hl=en-IN&gl=IN&ceid=IN%3Aen,"Influencer Candice Miller Sued for Nearly $200,000 in Unpaid Rent After Husband Brandon’s Death - E! Online",2024-09-18T07:00:00Z,E! NEWS
Tata Lawsuits,Google,www.news.google.com./read/CBMi5AFBVV95cUxQcDZ4UEZrY0JUYlI2UHpfV0lVNTJlTHRZcENLbmJFUm5IY29FcVNlWTBaY280NFJjQzJ1X1RGSXhzcTI2ejNMX2x5WnZPRzRmT2ZEdzAxZ1pRVlJ6SFh2Y0RZTVdFYkhzdUpwMld6TWNnQVEyM0tBYkp4MWkxaWJiLXU4bVllcGQxX2d3MUhHbWNycGRMYmxpSVNvQUFWYU13S21wSDFnSEVxQ19rV0hEWVlCaWdVeFVRUE9fb2hDRmtYZWlxdlp1eV9jLVQ3ZVVRU1ZGakFWQkVLallmb2JXWDdJT3PSAeoBQVVfeXFMTkgtSk4tX2diVVRmR1hLU3JMaTNsdUhYVV9pVHduNTdPWTlCNTgxSVRoVjh0VU9MWTFmZlFEd244enhUcy16bFBCblFCU2d3UUFUdXVjQ0ZrMDVpWjQ2dnNjZ29NY0p2ajU0T2RnM1pHd0RNb2dEaDFBV3BTcVpQcnhzNFpXdVZnNWNSaWIyTkk0emZTQ2lXZUhUd0NIQmZhOExjV1I5NTJ3anVUTE02cmJQNFYxZnRrdXNGRGZSS2M5RENaWWJXbkxPYlNTR29BTTkzT3YwbW5Ya3ZKZkdFQUFrVU9ud3ltck53?hl=en-IN&gl=IN&ceid=IN%3Aen,No coercive actions against Tata Communications in Rs. 991.5 Cr license fee demand,2023-08-21T07:00:00Z,ETLegalworld
Tata Lawsuits,Google,www.news.google.com./read/CBMiowFBVV95cUxPa2RYSUQ4MXhqN0xEcEE4SlYxcE5XXzBOUlc0ZEVmV3p3SWNyZ2JrTGF0RHFIMy05aWhHVXJ0bEtPNG1QejdfTWhKNjRFaVpHWGx1Y0lsYnl1cnRVTzVfdUE0NVlaQmdjR3YtcWJJanE0c1hmMlZYeVYyOVdBWnhydXRYdV82U1Y4QkdiUXNmd0NLNWpyT3I5bjFPcUV1dzlxb05v0gGwAUFVX3lxTE1pSzR3dTkzR2NoZGJPZjloeThrREpiMXNnTnU4Y3pVMHRnaXJLQTNMLW1lOThXZ0ZJYnZUWE5DSHdGSVRtaDNGd25HM2hnTTBYSzFIamQxSVJYVks0aDFOQjFpb1hxaThyVFp6eVExZldwaV9WUUlrXzBJN2J3WEU2YjZTN0V3T1hEaTdOS2dXSTEwdzc3ZUpNS3NXdlgtZFEycjZNZFU5aktDd29xV0hZ?hl=en-IN&gl=IN&ceid=IN%3Aen,Breaking down SLAPP: Responding to and Overcoming Legal Challenges,2024-01-04T08:00:00Z,Bar & Bench - Indian Legal News
Tata Lawsuits,Google,www.news.google.com./read/CBMi1wFBVV95cUxPc3ZvWnhGRW5VRERnM1lzbWJIa0JsRl9YVVd3Um82QkI4MkZLZDlraHZzMHNDem5yWkNZTkd5azJxN2U4UlNKbjVKbGdZcEFkTWk1N2tuWXVKNmFYY09fOWZQQU9VdU1hSXZITlk3dERnR3dzMFNGVWZORXBkYnBHamFSdTB3WDRYdEhqNm5XcS1YRzE4Y19RckNsTVh2WWpIZ29Hb1ItdUNmaUxWT0dLeGN4aS1xU1JvZ1FnbGgtLU93czFYd3hhUW9ockJjRnBISlBRclBTd9IB3AFBVV95cUxNQWJxR3BINnFUY19uWExwRWZjOWZuQ053UnNuS1Z5ck5VUzgwMUVMOGVoS1pjaDEyY1pVMmNQdmlrdDI5dExqa0IxYzdBVWhpMGcyanJMdFlrcGwwbnNkVnFzMmY4MklCbFFvYmMtbEVDdG1YaUZjMUptY3ZZdkVHRXpzbmRVUkI1dDhLcDhiX21jc0VxZDBtU1ZBUHptUUdRQnpjelJXLTYyVXhLOUIxVnRRSXVuSmZ0RlFxV2FFOFZES1ZlZG5RUUxjci1VSTZOZFdUVGRlaGlSNmZl?hl=en-IN&gl=IN&ceid=IN%3Aen,"In the Tata-Mistry battle, how and why the court swung in favour of Ratan Tata",2021-04-01T07:00:00Z,Hindustan Times
Tata Lawsuits,Google,www.news.google.com./read/CBMi2AFBVV95cUxNMkRoZ0lxT2Mtc3RIZ0hWNndiaFNRUUdQMTV6bWQ2aTVCVXpreHNoVlBGcElmQk1zRlgwb0JNMjNGdFhfLVJBYjhVMWt6QnlZNDhGa2NZcndXQ2wzMWlaN0tOakVaTkh0MU9SX2Zjcmhuci1DX0x1THlzMFdDVTBOblJHaE9IN3ozdnZEaVNpbHhlejFoeHR4R3BxclRTXzZoVjE2VU9pekJ5MDBrdGpsLVd6R0JUcGpBRXotdDRSSUxPd1B3TjV4Nno3Z3NqTFBES0YtRHBzWmfSAd4BQVVfeXFMTU1aenFtWjhSdFNyUTlRR3dlNGY3R0MzbkFhbkRqemRiY3d5LTRwTVRQOUlnYldzdE0zNlVFdWxBdHU0YnZ5bGZhNnNqRXRvNGI4ZU9DWHV3aEZlV2lkY05NMUVfazNoRVRhWFFLalYyM0pZOEl2ZG4xZ0htbmc4WUtzTGpPc2ExRXJneXBZSTdqSXktSU1qaC1DMi1KWF9ndy1pU1NORnpRdUczcm9ZY1lRWDFGSFFSQ3ZHUVM0ZklGRXlQYVMzMGp3aUdjN1BDUmtYQk1FOTliWC11S193?hl=en-IN&gl=IN&ceid=IN%3Aen,"TCS layoffs: Over 20 employees in US cry foul, file complaint against firm",2024-03-30T07:00:00Z,Business Standard
Tata Lawsuits,Google,www.news.google.com./read/CBMibEFVX3lxTE44RGlXMkd5N3hkX0RwcHUtWW5FQ2wtU21fVTRGRVI3R3AyVEZTVHc5Rjh5MjhQbDZBdE1oTzcwcTFjdXpmdG9JMWpybGl6MTR5bFpJTFhOX0FHUUR5SXlVUy1wSXFiUmRWc0J4ONIBckFVX3lxTE5SVTAtczhTc2ItcXJ3MW1VcHpXdjc4VU1TZGVoZHFvY1NKTlBwT0RNM2xVbUFpa0cwRDY3SWswUlN0b00yOWV1RzM2MkdaUjI2WnBTMm9yc1NwcG5MS2h4LVJzcFo1dlFMMWVOTWlEbzV4QQ?hl=en-IN&gl=IN&ceid=IN%3Aen,Tata Consultancy Services ordered to cough up $210M in code theft trial,2023-11-24T08:00:00Z,The Register
Tata Lawsuits,Google,www.news.google.com./read/CBMi2gFBVV95cUxQd1RuS21pa01mQnQ4M2tfTWNYbUV5SzVDNDFQYjVobTZkSXNvVDZQT2RtRmNya2s0Q3lYT1lhY05JczdEeG4xNGRmZ2lyMlBWZVduTmZaWkJKOUFIR2NDb2g1S0dHQjVTS1AwZDdScmlmZUJCQ2QxQmxETkE0Ukh4UzRZdmJHbjlnYmEzTFRUZ2l1QVFiT1VfMHZ3c24wbV82ZUthR0JidWY2ZFJsOE51ejZhUW1pcWwySnpwaEx4WE5zZ0tQek9XV2FPNVhNQWhvOEhnRnN0dFZMZ9IB3wFBVV95cUxQdzZOMHp2ODBObl9HMmVEdFNtbFNPVEZOZHlHc2RvbVRnZVIwMFBUekdONHNCNG95c3cyQVpXczZORUhPSFgtcXJybXFlU2otUHQ0V0VINFlhRjJLUWRwRFlMTlQzRmU1c3dvVGt0aGl2R2NaSExVenJvMFlORjZmVkxraHhxUS1hMFNYR2xHWFlIQXR6TXQxNXVCX1hSeDRUMlM3NEhjOHpsM01mQ2c1a3VBUVpCYmpNM3RzVHhSLTZpQ2pvR3p0X3VSNk5vS1JUWXdFZFA2M1pEUG9xZnVv?hl=en-IN&gl=IN&ceid=IN%3Aen,"Sivasankaran mulls lawsuit against Cyrus Mistry, Tata Tele",2018-07-09T07:00:00Z,The Times of India
Tata Lawsuits,Google,www.news.google.com./read/CBMipAFBVV95cUxNQnN1d3RGMjNXQlNuN0FNQW1NTGlHVWpOSUhVVTRTOVR3R19rVm5ZQkd6ZzNzTV9vVHVfMFUybFB3YnBRQ0FCQVRrODE1M2FRZkxjbThrRW1CQm8yTlVuSmtIaXpoRDZkLWc0a1piQW0wcTFEUzhYcklwX3NLYWVGUU03RDU4bDVvMmJlcml5bmw2THFwbDRDS1U3UUxpc2Uzejg4Tg?hl=en-IN&gl=IN&ceid=IN%3Aen,India's TCS to take $125 mln hit to Q3 earnings over US lawsuit,2023-11-21T08:00:00Z,Reuters
Tata Lawsuits,Google,www.news.google.com./read/CBMi4gFBVV95cUxQMUtoR3hIcDlXcTJ6Um42cC1EVjNGN3JhT0xkYklyUGZxRnVYTFlBWWpjSENZbmpQT19pcXV2d0JiLW9hbWRWME42UGFNZG9yYjlDWE9wSmlsV05yOVJVdXY4SzVKYkozYUtqZHVaaUhNaE83c0VUcV8tMHRTNExVbHRJT1FxTU5QM2YyV1NPT0FkNWp4Tlg5QmpycWVVRmhneGtnN0dteGF3Q0dhekNkUkg0WFROV1M2MTI3WGQxQ0RxZkhXSUtGeWNoMi1mVkJDQ2l2YzBmcWk3aVV3RU9tQ3RB0gHnAUFVX3lxTFBjVDhweWppLUtKUmM4Rk9qdDB4VGlzRTFXV3lyWm5Ud1N3VUlaeThKWmFUSEJjeXhxdkZjaDhQRVlSOHl2TTVrOEw1OWV5WENDNDQ1WEczbVJyejFab0k3NjAzOTNwelA2T01yMWlMbUpIRnRoRmtUeFZ1NFZBUGRIQkF0cHl3aWpOSEk2STVDUjhSTEFMbk1QTjBtb01kRDZOUWs1QzZ2MUVTTFZaallORkdjYXh0Skt3U190dXJfMHhMUUhaUDBOUHhqaUxUMDRxem1OVUtuYWxyVndUbDZUX25tdnc1OA?hl=en-IN&gl=IN&ceid=IN%3Aen,"12 years on, Supreme Court to take up Ratan Tata's privacy plea in Radia tapes case",2022-08-31T07:00:00Z,The Times of India
Tata Lawsuits,Google,www.news.google.com./read/CBMisAFBVV95cUxPMFlGMGxLOC1ER0ltR0M2TU1KcXdvRVVwSDdOYzFVaHRRWTJIZW5fNFNwdW1INXJ5UGdqcmhYMW5VdVlUYk16cXBFM1lmSDhfaWR1RjVZc2FCeEllRjdTeXFfV2xaVktHWmZJZGFpLUYwVlo3SEtEZlhCUThhVk5DLVpsSWpEU1VhTkZudDJpcTQ4RTVXWlB2NmdYNmpEM3RkTVMta1JXR3VQeGFxYmlRNw?hl=en-IN&gl=IN&ceid=IN%3Aen,Tata Consultancy Beats Whistleblower's H-1B Visa Fraud Lawsuit,2024-02-08T08:00:00Z,Bloomberg Law
Tata Lawsuits,Google,www.news.google.com./read/CBMijgFBVV95cUxNNHlLUXppWHB0aS1xUUcyNF9fUmdUV3k5RzV1NTV4aXIyTV9qUHR4aU1BWmJudjR1c2FqU3ZadF92RHd6S3Q5V0NpR0dod0lsRjViV2FYM2ljbThndFdFOFZvTnM4ZV8zYkVhWkVHZ0MtUGhsR01kUVVNNnVnc0dySjlJc3lHT1BQT0VsRnNR?hl=en-IN&gl=IN&ceid=IN%3Aen,What Happened to 'Mama & Tata' Influencer Candice Miller?,2024-08-14T07:00:00Z,Newsweek
Tata Lawsuits,Google,www.news.google.com./read/CBMihgJBVV95cUxNekRMMXBMZXJLSDZjcDZNUkNnMHBOU0dfakpJSEc1cmdUbUhlaURMYVpXdDllRF9RVHp6QTlXQXpud3hXSUNycURsOEtodUxLVWlEM3JSNVVUUWRSVmZRU3B2WFdmcUVabTNWRmtkT3FEelItR255QmlYV1FEdFhJYXZ4WXVNMVpibUlmdUxuYUpQTVBmV0xjdExRS0NXODNxVWs5TU5NWG85d0xzNTNLQ1c4cXBXSFcwVXRqNC1OU1hYWUpjVXpEZ2hFc3hOOFE2OGJyVWdhZTZZWTl6UTg4YmhvUVZiLWQzSlpJRVhlaW1ra2tveEMzYlY1S0MtWGdZNjF4b25n?hl=en-IN&gl=IN&ceid=IN%3Aen,"Ratan Tata vs Niira Radia Tapes: After 8 years, SC to hear case that shook India's corporate and media world",2022-09-01T07:00:00Z,Business Today
Tata Lawsuits,Google,www.news.google.com./read/CBMi5gFBVV95cUxOWFpqZ0tkVHFBeFc1cmwtYi1pcW1VVWRMTG40bkhpOGlvUXB4M0FfNF9haVRuSVRaQnVMaEtDVExhcjU0d3lUb05MUFlLNHdDdVVkdzUyakJhQldESXcybHVYeXMtRnRGTEhTZnFpZGRBTk93VGZGdDZmV0ZaQktINDM2NkVqR09CRGt5dlNHc2EwTGlMRElRdS00VThlY1ZLOTFuN00tSk5CaTRPNVBvNW16TnluYXhLelN6SW9zM2lEdTdrX1hWc2lOYzk3emR2b0M0NG1XbEphYXJkU0Zlbm9FaFJjd9IB6wFBVV95cUxPLXJ3d0VJMzJtczlyMUx3YXNjeE5HS2YwcUdFdE1GWWNudl9FLU9TNXpvZ2otaER1WG1fS01TTXJDbkIzaThTVnhFZFB1LTRHYjFFTzk5dU1McDY2NEg2c0JDS2hWTkhjRThIb195bVlsdHg2SVRwUzdYbXg4a3k0V3prNy1pMDEyN0FpU1NuRUZPMTBSb3YxODFTajdOczNiWG5YMUI5Zlg0WFNIWFQtV1J0Tkw1N3docXlTaTVHRVVvVUhCaTJoSnZYb0dGdGlfLUp3Q0NuWWhVZTJJdFNUbVptV1MzSEF5MGRv?hl=en-IN&gl=IN&ceid=IN%3Aen,"Pallonji Mistry, the billionaire who can’t spend his own fortune",2018-08-21T07:00:00Z,Hindustan Times
Tata Lawsuits,Google,www.news.google.com./read/CBMiugFBVV95cUxNV1pOcWQ2RDBkdjJaWVlUQ2o0ZjFhZlN0X0dWbkhEdjlsWjVCdGxYVi1NMl9aaUhkdHh5VlprNzZsUE1BeV9FdkVOQVFHT3hCQUVVSzQwUkJFS21hZlJLTGlReWNQc3BPMndWcGRzc29qRDFJamZtdVRZb3p0b0xtRGZ1NzhJTHVCSFNtM2ZsWmQzeVFlZWNILTBpbEtUb3BFcWhCZkpfa29DWnVNMnEzeUJ2Y0VmUmprbGc?hl=en-IN&gl=IN&ceid=IN%3Aen,Tata ordered to refund Rs 16.95 lakh after Nexon EV catches fire,2024-09-27T07:00:00Z,Team-BHP
Tata Lawsuits,Google,www.news.google.com./read/CBMiygFBVV95cUxOM0c3UkEtSEQyM19KOENMOUx6TUdoVTMxRlRwZk9oRGtUT2ExT3Fkai1zRmhadUwwOWZWdWZGam1iT3VEbXV1czdJa21TLWdwZDJidFAwcGs4QzZTYnZmaEN3RExZVTFlenJhV3A1TTJyX3hkUWhXU3lhV18wZkJoWExCd184QVdlcUdyZE9Ta3NrT3BoRXctWkdDV24wOTRYS1dWX1ZqUE9zR3FWa2ZKS0JPSDVLaWZwSFVJVjRHMTYyaGYta0FyVVZB?hl=en-IN&gl=IN&ceid=IN%3Aen,"Dead real estate mogul Brandon Miller owed more than $100K for luxury furniture rental, $50K for boat: suits",2024-07-09T07:00:00Z,New York Post 
Tata Lawsuits,Google,www.news.google.com./read/CBMi0AFBVV95cUxQS1NHRTRHa0xfcUw1Z2xvbzQzckg0TDFKTlhSOFR3YkdQYXdRVmFBaWx5RnQtZjQtcG1HNnJmek1YTnNiSkt5clFnWjV2VnFGYnBWbDlMRUZDZ2ZQNjI2NkdBamRId2czUjc0d1hkVkRkcEtlRlBWQS1QQlZEbTM3XzVYM3hXbmpwaVNybE1NVjQ3RXp0QXpFMVJqYlRrYjZkdXNyQmw0Q1VteHJxMndYRnl3NGMxOXRjanJsWDFSVGxrRjVBV0JuS2RDVVQ1Nktl?hl=en-IN&gl=IN&ceid=IN%3Aen,Ending “absolute immunity” for the International Finance Corporation: The legacy of Jam v. IFC,2022-07-21T07:00:00Z,Bretton Woods Observer
Tata Lawsuits,Google,www.news.google.com./read/CBMivwFBVV95cUxQWFNFdXdXM1NOV2JrNUduaW9fZFAwT0loVGctUWFCbjMwMUw5ZmJLMXh2d2VZUlZ2YmdmWkp4djFqTnVEOHMwWWx3U2liQzE2bkFTTy1aZUdnUTdZbGRGN0F2UmVkSmtHaEdRWXdjbVZoOUFTTDFhRF9wc3VNLS1jLTFXUHZzdVVXTWVYaUJCVnRfRzdCX04tN1JPN0JNeXBSZGdaR3Jqd3NobkFEaDFCbmJNZUFmdW9yRzJaQnlFYw?hl=en-IN&gl=IN&ceid=IN%3Aen,Indian fishing community tests World Bank immunity before US Supreme Court,2018-11-01T07:00:00Z,ICIJ.org
Tata Lawsuits,Google,www.news.google.com./read/CBMiakFVX3lxTE9vQWFRQW0tUkJmdzVpSXpJb2c0YXJuenZKTXR5VTFyVFZZdUdxSnVPa3JJN2dUUFFYeXBqTk5pam9NT3ZDZzVocVZZQjRYZHo4ZUJBd1VVYjlNSkxzbUF1dmk3RXNjNDJRSFE?hl=en-IN&gl=IN&ceid=IN%3Aen,Legal Clean-Up: Air India Aims To Resolve Over 600 Pending Cases,2023-09-09T07:00:00Z,Simple Flying
Tata Lawsuits,Google,www.news.google.com./read/CBMiqgFBVV95cUxQc3VCTHFTcnhqdUhMcTkwMlZnQURfX3JxYVNaNm8yQUoybGl6RGl3bEdfaXc4LUpJQWVZbHMwX1lEWmFqQTlQd1NqZEhiTWFmN25sampJY25QNU53djhYamNDYm9Rck01YUZLTjFDc3N0Q004SGRGeGFZMGlGN0drVFhzSjNzRkNFQVVXUERrY3c4RmpXbkNGYkRMUi1mN0xTV1BvSGlTTHkxZw?hl=en-IN&gl=IN&ceid=IN%3Aen,"Late real estate mogul Brandon Miller owed more than $100K for luxury furniture, $50K for boat: suits",2024-07-09T07:00:00Z,Page Six
Tata Lawsuits,Google,www.news.google.com./read/CBMitwFBVV95cUxQOVBfRDRuX0VkQkxhUE5taWF6UkJwcENta3VrTFE2UExYaEF4Rl9PaVUwY2R5N0dZaGd1dnRRRmtZamdRX0VaT2c5SThaSkZUY29PV3diUFNhT1hfX040Uko0bi1pcDQwUW1mN2xUNHd6SGRNRDFPX2w0a2tGUnIwNXRNR3Rwam8weXpKcks4M1FPRkxHTXRSRHo5WVhscGVxWko2bU93LUZHSEw2Ni0zX09nMU9HWWs?hl=en-IN&gl=IN&ceid=IN%3Aen,Hamptons real estate mogul Brandon Miller’s widow sued for nearly $195K of unpaid rent at posh NYC pad,2024-09-17T07:00:00Z,New York Post 
Tata Lawsuits,Google,www.news.google.com./read/CBMi6wFBVV95cUxPdGtGUHJ5ZW5JaDNlOVZjQWtnQmpHS0cwSS1UeWJuRUtuSklmc1FHTVRwXzFlbmtHRFhHajRjTFYwUTdiMk5RZVkyZ3BSZHMxNUdnY0FTNHN2SFNoN0lGOTRVcHdIdGZZLTVheTBjMTlTUS1LdjM3Nzk1TGg1UTU5VHZkeFEtc245Y2VHWk1QWGlLVXBnZWlmcDRvWHRMLWJmMXA4azJhU041eDd0UzZrT3NhcHphaDlJUlM3Z1RzNG5OeW0tVm41Q2VwbmJ6MGxMdEZZdWdFdExZR2JBRkFMVTdKVHYyclJCYWNN?hl=en-IN&gl=IN&ceid=IN%3Aen,"BF.7 variant of coronavirus not worrisome for India, assures Tata Institute for Genetics and Society director",2022-12-22T08:00:00Z,Deccan Herald
Tata Lawsuits,Google,www.news.google.com./read/CBMi1AFBVV95cUxOR1BtaDRiTmpORzhWS3dfdWl0TF9iUnpyay1CbFhjbjRLeU5SbG9hNHdzSDdrZElhRXRRUmVRZGdTcm04TEFFTWVtOU9XVzJlNDZKWmRpVGhEOXhuZnMtUkdTUFZHYmZldjhBN3FhQW9STWhrcEpEWnBlVjFRcDZic2JwdkN2NE8wRHI1eGp1R0sxVXd2YnFXZFBPUjhOcEc3UDNtN0JVZjBBbnZ4RFZ1Yk5lcWxkaTRJdC1VdXd4bkZ6cHV1anJLNzVEUXRWNlVGSmMtOdIB2gFBVV95cUxPU0xpejRISXM0c0dtVndObG4yQ3BzZklOTFhQVHBLeXh6RGlMbGd3VlJPSmNTNFZOWTltX1l6Q1d1WC1FQUR4UkFMZjl6SG1ZRWIzLTB5VnphZkxiOFdwRXYzZkxnZGpHcUFfYk9PREprbVBjUjNUNzc1aDdZcjNPdUx5RGV1WF9aNGRFSWprdVB3bUV3dVQyMFZsSkZKM085bmthdWxEcXBrSGhwYXMxTzV1bTRMMG1wblZPZHVQV01reUFzRHNBWDRHWldvMVg2aEFFWTdIMXVPZw?hl=en-IN&gl=IN&ceid=IN%3Aen,TCS fined $940m in US for ‘stealing’ healthcare software,2016-04-17T07:00:00Z,The Times of India
Tata Lawsuits,Google,www.news.google.com./read/CBMivgFBVV95cUxOajVWRkxLaHdaTEk1b3RJN3RlaG5PZUZuZkhXS3JFcC1pR2t4VW9lRzVrWTBSbUdrT1BmaXZfUWVhekdRbEc5OHFPS3h2X2xvUTh0OWJLVWNYR2lpUG80aFBaNTJlby1yRFRtMWs2eEdYbUc3T0Q4VWd4eXRDVmxfai11MGhtdHNKWWdlSmpGSUVSYm80X2REYTBhbEFCblJvbkRXZUk0Z0l0R1ltaG50T2lOQ0pzZ0NWUzA3QlNn?hl=en-IN&gl=IN&ceid=IN%3Aen,Socialite's mogul husband was being sued for over $221k when he died,2024-07-09T20:44:41Z,MSN
Tata Lawsuits,Google,www.news.google.com./read/CBMizwFBVV95cUxPMENqZ0FkNG5WWm1Za2dMWFYyTVM0TVhVZmQ3Sm9zd21JUDQ4V0ZoM3drRmFFYWhOcExsa1RSdWJmZFpodWRvUlVtQUphYnpvSWJsOW01LXpKOXpPalI0Y0wyVWtCazBfOFJrSXBHWmJKV0lmaUZ1VVJJaGhGZGltdVFsRnA0eExBcURuOE55bFdrbktrMG5TUk9RUmtkdWhfaXFKQ01rX2E3aDBkWXQ1RUdYR2hFRzNnUk81ejctV1dGQkdxcEkxMllob3hqQWs?hl=en-IN&gl=IN&ceid=IN%3Aen,World Bank lending arm sees off lawsuit by Indian fishermen,2016-03-30T07:00:00Z,The Guardian
Tata Lawsuits,Google,www.news.google.com./read/CBMigAFBVV95cUxOTlQ4bmVFZW1mU2g0a29fa2ZnTEtnVUViejlLbzJEQzFNdVRsMkdsZFlQUXNMTVVhU1dpdzBIajRJenhLWWI3VW1qY0NScHRvMGdZRmhQWlRiTkczdWxnSDJNUWt3ZUVfZHhIa3RNeEdNTDVPN21nUjRLeDlzcUVVZg?hl=en-IN&gl=IN&ceid=IN%3Aen,Supreme Court rejects World Bank coal case,2022-04-25T07:00:00Z,E&E News
Tata Lawsuits,Google,www.news.google.com./read/CBMioAFBVV95cUxOZEV2cER5cGtIVC1lbDduSHpDbWhyb0NGYS1aOTVmeUNtOFF1dFlucVdScFJIQ01wSDNHbnNVNV9hc3p6MXJoeXJ6R0gzb2llNWNPT05TSjZwUFFFQ0thZ1lVVU1NYWl1MGlJc25PT1dsV1dRYWY4SlJtRGlrR0ZaeHZkM2JqTUJNMVp5UUlQajFwSE8zOTlNbUVNRktjOTNM0gGmAUFVX3lxTE1jLTlkTEtFOWpCWUY4c2FTMXRZbDdNWkszLTRGYTBsc0VqV3hfVzZraENUTW56WEp5LWtEaGUzMFZEUlZKTkR6NDMycklBTWlOcERESFVickNXZzZzMklTS3NOUlQ1dEhUZFpfckwtVTlTRVppeThoSnd1WEI5QVFpZm9KV2l4US00dTQybmJjdV9hdG9ka0h1S3NfNFlYYzNMOHdtOHc?hl=en-IN&gl=IN&ceid=IN%3Aen,Socialite Candice Miller's mogul husband Brandon Miller was being sued for owing over $221k on furniture and b,2024-07-09T07:00:00Z,Daily Mail
Tata Lawsuits,Yahoo,https://finance.yahoo.com/news/indias-tcs-125-million-hit-115115682.html?fr=sycsrp_catchall,India's TCS to take $125 million hit to Q3 earnings over US lawsuit,1 year ago · ,Reuters ·  via Yahoo Finance
Tata Lawsuits,Yahoo,https://www.yahoo.com/news/mama-tata-influencer-candice-miller-224820000.html?fr=sycsrp_catchall,Mama & Tata Influencer Candice Miller Saddled with Husband’s $33.6 Million Debt...,1 month ago · ,People ·  via Yahoo News
Tata Lawsuits,Yahoo,https://www.yahoo.com/news/real-estate-mogul-husband-mama-191725327.html?fr=sycsrp_catchall,"Real estate mogul, husband of Mama + Tata influencer dead at 43",7 months ago · ,NY Post ·  via Yahoo News
Tata Lawsuits,Yahoo,https://www.aol.com/mama-tata-influencer-candice-miller-170622813.html,Mama & Tata Influencer Candice Miller Selling $15 Million Hamptons Home 1 Month...,6 months ago · ,People ·  via AOL
Tata Lawsuits,Yahoo,https://www.yahoo.com/news/mama-tata-influencer-candice-miller-162003406.html?fr=sycsrp_catchall,Hundreds of Items Auctioned Off from Former Home of Mama & Tata Influencer...,1 month ago · ,People ·  via Yahoo News
Tata Lawsuits,Yahoo,https://finance.yahoo.com/news/tcs-revamps-organization-structure-leverage-082432871.html?fr=sycsrp_catchall,TCS Revamps Organization Structure to Leverage Domain Knowledge,2 years ago · ,Bloomberg ·  via Yahoo Finance
Tata Lawsuits,Yahoo,https://www.yahoo.com/tech/everything-apple-says-wrong-doj-180017657.html,Everything Apple says is wrong about the DOJ’s iPhone lawsuit,10 months ago · ,Digital Trends ·  via Yahoo News
Tata Lawsuits,Yahoo,https://www.yahoo.com/news/influencer-candice-miller-selling-personal-181930540.html?fr=sycsrp_catchall,Influencer Candice Miller selling personal items after late husband amassed...,1 month ago · ,The Independent ·  via Yahoo News
Tata Lawsuits,Yahoo,https://sports.yahoo.com/messi-still-suarez-may-rest-214315586.html?fr=sycsrp_catchall,"Messi still out, Suarez may rest for Inter Miami vs. Tigres Leagues Cup game in...",6 months ago · ,Miami Herald ·  via Yahoo Sports
Tata Lawsuits,Yahoo,https://www.aol.com/luxury-influencer-husband-ended-life-212031289.html,Luxury Influencer Forced To Sell Her Belongings After Husband Ends His Life Amid...,1 month ago · ,Bored Panda ·  via AOL
Tata Lawsuits,Bing,https://www.hindustantimes.com/business/tatas-capital-foods-sues-dabur-over-schezwan-chutney-trademark-report-101736930903962.html,Tata's Capital Foods sues Dabur over ‘Schezwan Chutney’ trademark: Report,15/01/2025,Hindustan Times
